Store ID,Date,Product ID,Units Sold,Sales Revenue,Discount ID,Store Location,Product Category ID,Day of the Week,Holiday Effect
Spearsland,11/21/2022,52372247,9,,,Turkey,Furniture,Monday,FALSE
Spearsland,11/22/2022,52372247,12,,,Philippines,Furniture,Tuesday,FALSE
Spearsland,11/23/2022,52372247,15,,,Guam,Furniture,Wednesday,FALSE
Spearsland,11/24/2022,52372247,8,,,Saint Helena,Furniture,Thursday,TRUE
Spearsland,11/25/2022,52372247,7,,,Mauritius,Furniture,Friday,FALSE
Spearsland,11/26/2022,52372247,13,,,Bahamas,Furniture,Saturday,FALSE
Spearsland,11/27/2022,52372247,8,,,Martinique,Furniture,Sunday,FALSE
Spearsland,11/28/2022,52372247,9,,,Czech Republic,Furniture,Monday,FALSE
Spearsland,11/29/2022,52372247,9,,,Sweden,Furniture,Tuesday,FALSE
Spearsland,11/30/2022,52372247,2,,,Libyan Arab Jamahiriya,Furniture,Wednesday,FALSE
Spearsland,12/1/2022,52372247,9,,,Albania,Furniture,Thursday,FALSE
Spearsland,12/2/2022,52372247,2,,,Philippines,Furniture,Friday,FALSE
Spearsland,12/3/2022,52372247,5,,,Mayotte,Furniture,Saturday,FALSE
Spearsland,12/4/2022,52372247,5,,,Luxembourg,Furniture,Sunday,FALSE
Spearsland,12/5/2022,52372247,9,,,Equatorial Guinea,Furniture,Monday,FALSE
Spearsland,12/6/2022,52372247,5,,,Kazakhstan,Furniture,Tuesday,FALSE
Spearsland,12/7/2022,52372247,7,,,Malawi,Furniture,Wednesday,FALSE
Spearsland,12/8/2022,52372247,7,,,British Indian Ocean Territory (Chagos Archipelago),Furniture,Thursday,FALSE
Spearsland,12/9/2022,52372247,12,,,El Salvador,Furniture,Friday,FALSE
Spearsland,12/10/2022,52372247,6,,,Switzerland,Furniture,Saturday,FALSE
Spearsland,12/11/2022,52372247,5,,,Macao,Furniture,Sunday,FALSE
Spearsland,12/12/2022,52372247,11,,,Slovenia,Furniture,Monday,FALSE
Spearsland,12/13/2022,52372247,7,,,Greenland,Furniture,Tuesday,FALSE
Spearsland,12/14/2022,52372247,5,,,Saint Lucia,Furniture,Wednesday,FALSE
Spearsland,12/15/2022,52372247,7,,,Liberia,Furniture,Thursday,FALSE
Spearsland,12/16/2022,52372247,9,,,Namibia,Furniture,Friday,FALSE
Spearsland,12/17/2022,52372247,3,,,Greece,Furniture,Saturday,FALSE
Spearsland,12/18/2022,52372247,15,,,Dominica,Furniture,Sunday,FALSE
Spearsland,12/19/2022,52372247,5,,,Isle of Man,Furniture,Monday,FALSE
Spearsland,12/20/2022,52372247,5,,,Nigeria,Furniture,Tuesday,FALSE
Spearsland,12/21/2022,52372247,5,,,Malta,Furniture,Wednesday,FALSE
Spearsland,12/22/2022,52372247,7,,,Australia,Furniture,Thursday,FALSE
Spearsland,12/23/2022,52372247,8,,,Ireland,Furniture,Friday,FALSE
Spearsland,12/24/2022,52372247,10,,,Tonga,Furniture,Saturday,FALSE
Spearsland,12/25/2022,52372247,22,,,Japan,Furniture,Sunday,TRUE
Spearsland,12/26/2022,52372247,7,,,Chile,Furniture,Monday,FALSE
Spearsland,12/27/2022,52372247,5,,,Christmas Island,Furniture,Tuesday,FALSE
Spearsland,12/28/2022,52372247,1,,,Madagascar,Furniture,Wednesday,FALSE
Spearsland,12/29/2022,52372247,7,,,Malta,Furniture,Thursday,FALSE
Spearsland,12/30/2022,52372247,12,,,Montenegro,Furniture,Friday,FALSE
Spearsland,12/31/2022,52372247,11,,,India,Furniture,Saturday,FALSE
Spearsland,1/1/2023,52372247,7,,,Hong Kong,Furniture,Sunday,FALSE
Spearsland,1/2/2023,52372247,4,,,Haiti,Furniture,Monday,FALSE
Spearsland,1/3/2023,52372247,4,,,Dominican Republic,Furniture,Tuesday,FALSE
Spearsland,1/4/2023,52372247,5,,,Iran,Furniture,Wednesday,FALSE
Spearsland,1/5/2023,52372247,5,,,Azerbaijan,Furniture,Thursday,FALSE
Spearsland,1/6/2023,52372247,4,,,Sweden,Furniture,Friday,FALSE
Spearsland,1/7/2023,52372247,11,,,Singapore,Furniture,Saturday,FALSE
Spearsland,1/8/2023,52372247,9,,,Uzbekistan,Furniture,Sunday,FALSE
Spearsland,1/9/2023,52372247,4,,,Saint Helena,Furniture,Monday,FALSE
Spearsland,1/10/2023,52372247,2,,,Reunion,Furniture,Tuesday,FALSE
Spearsland,1/11/2023,52372247,8,,,San Marino,Furniture,Wednesday,FALSE
Spearsland,1/12/2023,52372247,5,,,China,Furniture,Thursday,FALSE
Spearsland,1/13/2023,52372247,9,,,Zimbabwe,Furniture,Friday,FALSE
Spearsland,1/14/2023,52372247,1,,,Cuba,Furniture,Saturday,FALSE
Spearsland,1/15/2023,52372247,9,,,France,Furniture,Sunday,FALSE
Spearsland,1/16/2023,52372247,5,,,Canada,Furniture,Monday,FALSE
Spearsland,1/17/2023,52372247,3,,,Trinidad and Tobago,Furniture,Tuesday,FALSE
Spearsland,1/18/2023,52372247,5,,,Congo,Furniture,Wednesday,FALSE
Spearsland,1/19/2023,52372247,2,,,Mauritius,Furniture,Thursday,FALSE
Spearsland,1/20/2023,52372247,5,,,Albania,Furniture,Friday,FALSE
Spearsland,1/21/2023,52372247,7,,,Italy,Furniture,Saturday,FALSE
Spearsland,1/22/2023,52372247,9,,,Reunion,Furniture,Sunday,FALSE
Spearsland,1/23/2023,52372247,5,,,Algeria,Furniture,Monday,FALSE
Spearsland,1/24/2023,52372247,8,,,Netherlands Antilles,Furniture,Tuesday,FALSE
Spearsland,1/25/2023,52372247,6,,,Norfolk Island,Furniture,Wednesday,FALSE
Spearsland,1/26/2023,52372247,9,,,New Caledonia,Furniture,Thursday,FALSE
Spearsland,1/27/2023,52372247,8,,,Singapore,Furniture,Friday,FALSE
Spearsland,1/28/2023,52372247,5,,,Congo,Furniture,Saturday,FALSE
Spearsland,1/29/2023,52372247,3,,,Cambodia,Furniture,Sunday,FALSE
Spearsland,1/30/2023,52372247,6,,,Korea,Furniture,Monday,FALSE
Spearsland,1/31/2023,52372247,3,,,Bhutan,Furniture,Tuesday,FALSE
Spearsland,2/1/2023,52372247,9,,,Norfolk Island,Furniture,Wednesday,FALSE
Spearsland,2/2/2023,52372247,11,,,Cook Islands,Furniture,Thursday,FALSE
Spearsland,2/3/2023,52372247,7,,,United States Minor Outlying Islands,Furniture,Friday,FALSE
Spearsland,2/4/2023,52372247,3,,,Guatemala,Furniture,Saturday,FALSE
Spearsland,2/5/2023,52372247,1,,,Oman,Furniture,Sunday,FALSE
Spearsland,2/6/2023,52372247,8,,,Serbia,Furniture,Monday,FALSE
Spearsland,2/7/2023,52372247,3,,,Djibouti,Furniture,Tuesday,FALSE
Spearsland,2/8/2023,52372247,8,,,Austria,Furniture,Wednesday,FALSE
Spearsland,2/9/2023,52372247,5,,,Denmark,Furniture,Thursday,FALSE
Spearsland,2/10/2023,52372247,6,,,Kuwait,Furniture,Friday,FALSE
Spearsland,2/11/2023,52372247,2,,,Turkmenistan,Furniture,Saturday,FALSE
Spearsland,2/12/2023,52372247,2,,,Montserrat,Furniture,Sunday,FALSE
Spearsland,2/13/2023,52372247,1,,,Montenegro,Furniture,Monday,FALSE
Spearsland,2/14/2023,52372247,4,,,Palau,Furniture,Tuesday,FALSE
Spearsland,2/15/2023,52372247,2,,,Italy,Furniture,Wednesday,FALSE
Spearsland,2/16/2023,52372247,4,,,Vietnam,Furniture,Thursday,FALSE
Spearsland,2/17/2023,52372247,7,,,Liechtenstein,Furniture,Friday,FALSE
Spearsland,2/18/2023,52372247,3,,,Haiti,Furniture,Saturday,FALSE
Spearsland,2/19/2023,52372247,7,,,Ecuador,Furniture,Sunday,FALSE
Spearsland,2/20/2023,52372247,4,,,Suriname,Furniture,Monday,FALSE
Spearsland,2/21/2023,52372247,9,,,Korea,Furniture,Tuesday,FALSE
Spearsland,2/22/2023,52372247,6,,,Mauritius,Furniture,Wednesday,FALSE
Spearsland,2/23/2023,52372247,6,,,Montenegro,Furniture,Thursday,FALSE
Spearsland,2/24/2023,52372247,2,,,Spain,Furniture,Friday,FALSE
Spearsland,2/25/2023,52372247,6,,,Central African Republic,Furniture,Saturday,FALSE
Spearsland,2/26/2023,52372247,2,,,Uganda,Furniture,Sunday,FALSE
Spearsland,2/27/2023,52372247,0,,,Fiji,Furniture,Monday,FALSE
Spearsland,2/28/2023,52372247,11,,,Mexico,Furniture,Tuesday,FALSE
Spearsland,3/1/2023,52372247,4,,,Greece,Furniture,Wednesday,FALSE
Spearsland,3/2/2023,52372247,8,,,Germany,Furniture,Thursday,FALSE
Spearsland,3/3/2023,52372247,3,,,Morocco,Furniture,Friday,FALSE
Spearsland,3/4/2023,52372247,7,,,Swaziland,Furniture,Saturday,FALSE
Spearsland,3/5/2023,52372247,2,,,Greece,Furniture,Sunday,FALSE
Spearsland,3/6/2023,52372247,6,,,Botswana,Furniture,Monday,FALSE
Spearsland,3/7/2023,52372247,2,,,Cameroon,Furniture,Tuesday,FALSE
Spearsland,3/8/2023,52372247,3,,,Kiribati,Furniture,Wednesday,FALSE
Spearsland,3/9/2023,52372247,6,,,Saint Lucia,Furniture,Thursday,FALSE
Spearsland,3/10/2023,52372247,8,,,Cyprus,Furniture,Friday,FALSE
Spearsland,3/11/2023,52372247,2,,,France,Furniture,Saturday,FALSE
Spearsland,3/12/2023,52372247,9,,,Ukraine,Furniture,Sunday,FALSE
Spearsland,3/13/2023,52372247,5,,,Sweden,Furniture,Monday,FALSE
Spearsland,3/14/2023,52372247,4,,,Macao,Furniture,Tuesday,FALSE
Spearsland,3/15/2023,52372247,7,,,Myanmar,Furniture,Wednesday,FALSE
Spearsland,3/16/2023,52372247,4,,,Paraguay,Furniture,Thursday,FALSE
Spearsland,3/17/2023,52372247,3,,,Ukraine,Furniture,Friday,FALSE
Spearsland,3/18/2023,52372247,5,,,Malta,Furniture,Saturday,FALSE
Spearsland,3/19/2023,52372247,1,,,Yemen,Furniture,Sunday,FALSE
Spearsland,3/20/2023,52372247,6,,,Dominica,Furniture,Monday,FALSE
Spearsland,3/21/2023,52372247,2,,,Samoa,Furniture,Tuesday,FALSE
Spearsland,3/22/2023,52372247,7,,,Cayman Islands,Furniture,Wednesday,FALSE
Spearsland,3/23/2023,52372247,3,,,Bahrain,Furniture,Thursday,FALSE
Spearsland,3/24/2023,52372247,6,,,Uganda,Furniture,Friday,FALSE
Spearsland,3/25/2023,52372247,3,,,Tanzania,Furniture,Saturday,FALSE
Spearsland,3/26/2023,52372247,3,,,Faroe Islands,Furniture,Sunday,FALSE
Spearsland,3/27/2023,52372247,4,,,Czech Republic,Furniture,Monday,FALSE
Spearsland,3/28/2023,52372247,5,,,Switzerland,Furniture,Tuesday,FALSE
Spearsland,3/29/2023,52372247,3,,,Iceland,Furniture,Wednesday,FALSE
Spearsland,3/30/2023,52372247,8,,,British Virgin Islands,Furniture,Thursday,FALSE
Spearsland,3/31/2023,52372247,6,,,Angola,Furniture,Friday,FALSE
Spearsland,4/1/2023,52372247,8,,,Turkey,Furniture,Saturday,FALSE
Spearsland,4/2/2023,52372247,4,,,Turks and Caicos Islands,Furniture,Sunday,FALSE
Spearsland,4/3/2023,52372247,6,,,Eritrea,Furniture,Monday,FALSE
Spearsland,4/4/2023,52372247,3,,,Hong Kong,Furniture,Tuesday,FALSE
Spearsland,4/5/2023,52372247,2,,,Cocos (Keeling) Islands,Furniture,Wednesday,FALSE
Spearsland,4/6/2023,52372247,2,,,Eritrea,Furniture,Thursday,FALSE
Spearsland,4/7/2023,52372247,6,,,Niger,Furniture,Friday,FALSE
Spearsland,4/8/2023,52372247,1,,,Western Sahara,Furniture,Saturday,FALSE
Spearsland,4/9/2023,52372247,4,,,United States Virgin Islands,Furniture,Sunday,FALSE
Spearsland,4/10/2023,52372247,4,,,Austria,Furniture,Monday,FALSE
Spearsland,4/11/2023,52372247,6,,,France,Furniture,Tuesday,FALSE
Spearsland,4/12/2023,52372247,8,,,Somalia,Furniture,Wednesday,FALSE
Spearsland,4/13/2023,52372247,4,,,British Indian Ocean Territory (Chagos Archipelago),Furniture,Thursday,FALSE
Spearsland,4/14/2023,52372247,3,,,Barbados,Furniture,Friday,FALSE
Spearsland,4/15/2023,52372247,8,,,Suriname,Furniture,Saturday,FALSE
Spearsland,4/16/2023,52372247,10,,,Qatar,Furniture,Sunday,FALSE
Spearsland,4/17/2023,52372247,9,,,Ukraine,Furniture,Monday,FALSE
Spearsland,4/18/2023,52372247,4,,,Reunion,Furniture,Tuesday,FALSE
Spearsland,4/19/2023,52372247,3,,,Saint Helena,Furniture,Wednesday,FALSE
Spearsland,4/20/2023,52372247,7,,,Namibia,Furniture,Thursday,FALSE
Spearsland,4/21/2023,52372247,8,,,Netherlands Antilles,Furniture,Friday,FALSE
Spearsland,4/22/2023,52372247,8,,,Turkmenistan,Furniture,Saturday,FALSE
Spearsland,4/23/2023,52372247,5,,,American Samoa,Furniture,Sunday,FALSE
Spearsland,4/24/2023,52372247,3,,,Puerto Rico,Furniture,Monday,FALSE
Spearsland,4/25/2023,52372247,6,,,Turkey,Furniture,Tuesday,FALSE
Spearsland,4/26/2023,52372247,9,,,Guernsey,Furniture,Wednesday,FALSE
Spearsland,4/27/2023,52372247,7,,,Honduras,Furniture,Thursday,FALSE
Spearsland,4/28/2023,52372247,7,,,Moldova,Furniture,Friday,FALSE
Spearsland,4/29/2023,52372247,5,,,Jamaica,Furniture,Saturday,FALSE
Spearsland,4/30/2023,52372247,8,,,Netherlands,Furniture,Sunday,FALSE
Spearsland,5/1/2023,52372247,3,,,Venezuela,Furniture,Monday,FALSE
Spearsland,5/2/2023,52372247,4,,,Denmark,Furniture,Tuesday,FALSE
Spearsland,5/3/2023,52372247,6,,,South Georgia and the South Sandwich Islands,Furniture,Wednesday,FALSE
Spearsland,5/4/2023,52372247,6,,,Dominica,Furniture,Thursday,FALSE
Spearsland,5/5/2023,52372247,1,,,Turks and Caicos Islands,Furniture,Friday,FALSE
Spearsland,5/6/2023,52372247,5,,,Serbia,Furniture,Saturday,FALSE
Spearsland,5/7/2023,52372247,2,,,Cook Islands,Furniture,Sunday,FALSE
Spearsland,5/8/2023,52372247,3,,,Paraguay,Furniture,Monday,FALSE
Spearsland,5/9/2023,52372247,8,,,Eritrea,Furniture,Tuesday,FALSE
Spearsland,5/10/2023,52372247,15,,,French Southern Territories,Furniture,Wednesday,FALSE
Spearsland,5/11/2023,52372247,4,,,Finland,Furniture,Thursday,FALSE
Spearsland,5/12/2023,52372247,7,,,Equatorial Guinea,Furniture,Friday,FALSE
Spearsland,5/13/2023,52372247,10,,,Tokelau,Furniture,Saturday,FALSE
Spearsland,5/14/2023,52372247,5,,,Hungary,Furniture,Sunday,FALSE
Spearsland,5/15/2023,52372247,3,,,Mauritius,Furniture,Monday,FALSE
Spearsland,5/16/2023,52372247,4,,,Benin,Furniture,Tuesday,FALSE
Spearsland,5/17/2023,52372247,3,,,Syrian Arab Republic,Furniture,Wednesday,FALSE
Spearsland,5/18/2023,52372247,6,,,Cook Islands,Furniture,Thursday,FALSE
Spearsland,5/19/2023,52372247,9,,,Philippines,Furniture,Friday,FALSE
Spearsland,5/20/2023,52372247,4,,,Montenegro,Furniture,Saturday,FALSE
Spearsland,5/21/2023,52372247,2,,,Mauritania,Furniture,Sunday,FALSE
Spearsland,5/22/2023,52372247,4,,,Niue,Furniture,Monday,FALSE
Spearsland,5/23/2023,52372247,12,,,Sri Lanka,Furniture,Tuesday,FALSE
Spearsland,5/24/2023,52372247,4,,,Korea,Furniture,Wednesday,FALSE
Spearsland,5/25/2023,52372247,2,,,Antarctica (the territory South of 60 deg S),Furniture,Thursday,FALSE
Spearsland,5/26/2023,52372247,3,,,Sierra Leone,Furniture,Friday,FALSE
Spearsland,5/27/2023,52372247,2,,,Swaziland,Furniture,Saturday,FALSE
Spearsland,5/28/2023,52372247,2,,,Qatar,Furniture,Sunday,FALSE
Spearsland,5/29/2023,52372247,9,,,Thailand,Furniture,Monday,FALSE
Spearsland,5/30/2023,52372247,3,,,United Arab Emirates,Furniture,Tuesday,FALSE
Spearsland,5/31/2023,52372247,2,,,Niger,Furniture,Wednesday,FALSE
Spearsland,6/1/2023,52372247,3,,,New Caledonia,Furniture,Thursday,FALSE
Spearsland,6/2/2023,52372247,2,,,Seychelles,Furniture,Friday,FALSE
Spearsland,6/3/2023,52372247,5,,,Morocco,Furniture,Saturday,FALSE
Spearsland,6/4/2023,52372247,5,,,Zambia,Furniture,Sunday,FALSE
Spearsland,6/5/2023,52372247,6,,,Puerto Rico,Furniture,Monday,FALSE
Spearsland,6/6/2023,52372247,8,,,Marshall Islands,Furniture,Tuesday,FALSE
Spearsland,6/7/2023,52372247,7,,,Burkina Faso,Furniture,Wednesday,FALSE
Spearsland,6/8/2023,52372247,4,,,Swaziland,Furniture,Thursday,FALSE
Spearsland,6/9/2023,52372247,7,,,Sri Lanka,Furniture,Friday,FALSE
Spearsland,6/10/2023,52372247,2,,,Palestinian Territory,Furniture,Saturday,FALSE
Spearsland,6/11/2023,52372247,10,,,Congo,Furniture,Sunday,FALSE
Spearsland,6/12/2023,52372247,2,,,Saint Helena,Furniture,Monday,FALSE
Spearsland,6/13/2023,52372247,2,,,France,Furniture,Tuesday,FALSE
Spearsland,6/14/2023,52372247,3,,,Saint Barthelemy,Furniture,Wednesday,FALSE
Spearsland,6/15/2023,52372247,6,,,Cape Verde,Furniture,Thursday,FALSE
Spearsland,6/16/2023,52372247,3,,,New Caledonia,Furniture,Friday,FALSE
Spearsland,6/17/2023,52372247,5,,,Reunion,Furniture,Saturday,FALSE
Spearsland,6/18/2023,52372247,1,,,Singapore,Furniture,Sunday,FALSE
Spearsland,6/19/2023,52372247,4,,,Solomon Islands,Furniture,Monday,FALSE
Spearsland,6/20/2023,52372247,6,,,New Zealand,Furniture,Tuesday,FALSE
Spearsland,6/21/2023,52372247,2,,,Congo,Furniture,Wednesday,FALSE
Spearsland,6/22/2023,52372247,7,,,Norfolk Island,Furniture,Thursday,FALSE
Spearsland,6/23/2023,52372247,7,,,Oman,Furniture,Friday,FALSE
Spearsland,6/24/2023,52372247,7,,,Uganda,Furniture,Saturday,FALSE
Spearsland,6/25/2023,52372247,1,,,United States of America,Furniture,Sunday,FALSE
Spearsland,6/26/2023,52372247,8,,,Uruguay,Furniture,Monday,FALSE
Spearsland,6/27/2023,52372247,4,,,Macao,Furniture,Tuesday,FALSE
Spearsland,6/28/2023,52372247,7,,,Denmark,Furniture,Wednesday,FALSE
Spearsland,6/29/2023,52372247,4,,,Saint Kitts and Nevis,Furniture,Thursday,FALSE
Spearsland,6/30/2023,52372247,9,,,Rwanda,Furniture,Friday,FALSE
Spearsland,7/1/2023,52372247,7,,,Falkland Islands (Malvinas),Furniture,Saturday,FALSE
Spearsland,7/2/2023,52372247,12,,,Sudan,Furniture,Sunday,FALSE
Spearsland,7/3/2023,52372247,7,,,Cayman Islands,Furniture,Monday,FALSE
Spearsland,7/4/2023,52372247,7,,,Cuba,Furniture,Tuesday,FALSE
Spearsland,7/5/2023,52372247,9,,,Bhutan,Furniture,Wednesday,FALSE
Spearsland,7/6/2023,52372247,9,,,Algeria,Furniture,Thursday,FALSE
Spearsland,7/7/2023,52372247,3,,,Cyprus,Furniture,Friday,FALSE
Spearsland,7/8/2023,52372247,6,,,Belgium,Furniture,Saturday,FALSE
Spearsland,7/9/2023,52372247,7,,,Turkmenistan,Furniture,Sunday,FALSE
Spearsland,7/10/2023,52372247,7,,,Chad,Furniture,Monday,FALSE
Spearsland,7/11/2023,52372247,2,,,Denmark,Furniture,Tuesday,FALSE
Spearsland,7/12/2023,52372247,5,,,Indonesia,Furniture,Wednesday,FALSE
Spearsland,7/13/2023,52372247,6,,,Mali,Furniture,Thursday,FALSE
Spearsland,7/14/2023,52372247,7,,,Burundi,Furniture,Friday,FALSE
Spearsland,7/15/2023,52372247,3,,,Tanzania,Furniture,Saturday,FALSE
Spearsland,7/16/2023,52372247,4,,,Norway,Furniture,Sunday,FALSE
Spearsland,7/17/2023,52372247,13,,,Turkmenistan,Furniture,Monday,FALSE
Spearsland,7/18/2023,52372247,5,,,Slovenia,Furniture,Tuesday,FALSE
Spearsland,7/19/2023,52372247,6,,,Zambia,Furniture,Wednesday,FALSE
Spearsland,7/20/2023,52372247,3,,,Isle of Man,Furniture,Thursday,FALSE
Spearsland,7/21/2023,52372247,11,,,Jamaica,Furniture,Friday,FALSE
Spearsland,7/22/2023,52372247,7,,,Svalbard & Jan Mayen Islands,Furniture,Saturday,FALSE
Spearsland,7/23/2023,52372247,4,,,Panama,Furniture,Sunday,FALSE
Spearsland,7/24/2023,52372247,5,,,Bahamas,Furniture,Monday,FALSE
Spearsland,7/25/2023,52372247,15,,,Palau,Furniture,Tuesday,FALSE
Spearsland,7/26/2023,52372247,10,,,Niue,Furniture,Wednesday,FALSE
Spearsland,7/27/2023,52372247,6,,,Central African Republic,Furniture,Thursday,FALSE
Spearsland,7/28/2023,52372247,6,,,Iraq,Furniture,Friday,FALSE
Spearsland,7/29/2023,52372247,3,,,China,Furniture,Saturday,FALSE
Spearsland,7/30/2023,52372247,7,,,Wallis and Futuna,Furniture,Sunday,FALSE
Spearsland,7/31/2023,52372247,5,,,Niue,Furniture,Monday,FALSE
Spearsland,8/1/2023,52372247,6,,,Kyrgyz Republic,Furniture,Tuesday,FALSE
Spearsland,8/2/2023,52372247,5,,,Mongolia,Furniture,Wednesday,FALSE
Spearsland,8/3/2023,52372247,11,,,Northern Mariana Islands,Furniture,Thursday,FALSE
Spearsland,8/4/2023,52372247,3,,,Greenland,Furniture,Friday,FALSE
Spearsland,8/5/2023,52372247,7,,,Saint Helena,Furniture,Saturday,FALSE
Spearsland,8/6/2023,52372247,12,,,Netherlands,Furniture,Sunday,FALSE
Spearsland,8/7/2023,52372247,5,,,France,Furniture,Monday,FALSE
Spearsland,8/8/2023,52372247,11,,,Sweden,Furniture,Tuesday,FALSE
Spearsland,8/9/2023,52372247,5,,,San Marino,Furniture,Wednesday,FALSE
Spearsland,8/10/2023,52372247,5,,,Iran,Furniture,Thursday,FALSE
Spearsland,8/11/2023,52372247,3,,,Bulgaria,Furniture,Friday,FALSE
Spearsland,8/12/2023,52372247,10,,,Lithuania,Furniture,Saturday,FALSE
Spearsland,8/13/2023,52372247,6,,,Portugal,Furniture,Sunday,FALSE
Spearsland,8/14/2023,52372247,13,,,Lithuania,Furniture,Monday,FALSE
Spearsland,8/15/2023,52372247,3,,,New Caledonia,Furniture,Tuesday,FALSE
Spearsland,8/16/2023,52372247,9,,,Myanmar,Furniture,Wednesday,FALSE
Spearsland,8/17/2023,52372247,3,,,Cook Islands,Furniture,Thursday,FALSE
Spearsland,8/18/2023,52372247,5,,,Spain,Furniture,Friday,FALSE
Spearsland,8/19/2023,52372247,9,,,Mauritius,Furniture,Saturday,FALSE
Spearsland,8/20/2023,52372247,1,,,Korea,Furniture,Sunday,FALSE
Spearsland,8/21/2023,52372247,5,,,Taiwan,Furniture,Monday,FALSE
Spearsland,8/22/2023,52372247,7,,,Bulgaria,Furniture,Tuesday,FALSE
Spearsland,8/23/2023,52372247,9,,,Benin,Furniture,Wednesday,FALSE
Spearsland,8/24/2023,52372247,6,,,Mauritania,Furniture,Thursday,FALSE
Spearsland,8/25/2023,52372247,3,,,Moldova,Furniture,Friday,FALSE
Spearsland,8/26/2023,52372247,1,,,Indonesia,Furniture,Saturday,FALSE
Spearsland,8/27/2023,52372247,12,,,Gambia,Furniture,Sunday,FALSE
Spearsland,8/28/2023,52372247,5,,,French Polynesia,Furniture,Monday,FALSE
Spearsland,8/29/2023,52372247,5,,,Aruba,Furniture,Tuesday,FALSE
Spearsland,8/30/2023,52372247,3,,,Korea,Furniture,Wednesday,FALSE
Spearsland,8/31/2023,52372247,6,,,United Arab Emirates,Furniture,Thursday,FALSE
Spearsland,9/1/2023,52372247,11,,,Netherlands,Furniture,Friday,FALSE
Spearsland,9/2/2023,52372247,4,,,Belize,Furniture,Saturday,FALSE
Spearsland,9/3/2023,52372247,12,,,Guam,Furniture,Sunday,FALSE
Spearsland,9/4/2023,52372247,6,,,American Samoa,Furniture,Monday,FALSE
Spearsland,9/5/2023,52372247,3,,,Saint Barthelemy,Furniture,Tuesday,FALSE
Spearsland,9/6/2023,52372247,3,,,Haiti,Furniture,Wednesday,FALSE
Spearsland,9/7/2023,52372247,3,,,Hong Kong,Furniture,Thursday,FALSE
Spearsland,9/8/2023,52372247,10,,,New Zealand,Furniture,Friday,FALSE
Spearsland,9/9/2023,52372247,6,,,Palau,Furniture,Saturday,FALSE
Spearsland,9/10/2023,52372247,3,,,Micronesia,Furniture,Sunday,FALSE
Spearsland,9/11/2023,52372247,6,,,Afghanistan,Furniture,Monday,FALSE
Spearsland,9/12/2023,52372247,1,,,Dominican Republic,Furniture,Tuesday,FALSE
Spearsland,9/13/2023,52372247,10,,,Rwanda,Furniture,Wednesday,FALSE
Spearsland,9/14/2023,52372247,3,,,Albania,Furniture,Thursday,FALSE
Spearsland,9/15/2023,52372247,3,,,North Macedonia,Furniture,Friday,FALSE
Spearsland,9/16/2023,52372247,12,,,Paraguay,Furniture,Saturday,FALSE
Spearsland,9/17/2023,52372247,7,,,Greenland,Furniture,Sunday,FALSE
Spearsland,9/18/2023,52372247,2,,,Pakistan,Furniture,Monday,FALSE
Spearsland,9/19/2023,52372247,3,,,Morocco,Furniture,Tuesday,FALSE
Spearsland,9/20/2023,52372247,3,,,Syrian Arab Republic,Furniture,Wednesday,FALSE
Spearsland,9/21/2023,52372247,5,,,Jamaica,Furniture,Thursday,FALSE
Spearsland,9/22/2023,52372247,6,,,Mauritania,Furniture,Friday,FALSE
Spearsland,9/23/2023,52372247,12,,,Bangladesh,Furniture,Saturday,FALSE
Spearsland,9/24/2023,52372247,12,,,New Zealand,Furniture,Sunday,FALSE
Spearsland,9/25/2023,52372247,1,,,Nauru,Furniture,Monday,FALSE
Spearsland,9/26/2023,52372247,6,,,Macao,Furniture,Tuesday,FALSE
Spearsland,9/27/2023,52372247,5,,,Latvia,Furniture,Wednesday,FALSE
Spearsland,9/28/2023,52372247,7,,,Kiribati,Furniture,Thursday,FALSE
Spearsland,9/29/2023,52372247,3,,,Benin,Furniture,Friday,FALSE
Spearsland,9/30/2023,52372247,7,,,Cocos (Keeling) Islands,Furniture,Saturday,FALSE
Spearsland,10/1/2023,52372247,6,,,British Virgin Islands,Furniture,Sunday,FALSE
Spearsland,10/2/2023,52372247,4,,,French Polynesia,Furniture,Monday,FALSE
Spearsland,10/3/2023,52372247,4,,,Panama,Furniture,Tuesday,FALSE
Spearsland,10/4/2023,52372247,4,,,Croatia,Furniture,Wednesday,FALSE
Spearsland,10/5/2023,52372247,1,,,Poland,Furniture,Thursday,FALSE
Spearsland,10/6/2023,52372247,7,,,Mauritania,Furniture,Friday,FALSE
Spearsland,10/7/2023,52372247,6,,,Niger,Furniture,Saturday,FALSE
